customer_id,recency,frequency,monetary,total_quantity,unique_products,country
16317.0,94,2,850.86,346,47,United Kingdom
16320.0,57,3,3203.0299999999997,1563,75,Unspecified
16321.0,170,2,230.9,124,10,Australia
16323.0,121,1,146.16,96,3,United Kingdom
16325.0,6,6,1585.3400000000001,830,61,United Kingdom
16326.0,25,9,1454.68,317,81,United Kingdom
16327.0,4,9,5711.86,5167,214,United Kingdom
16328.0,107,1,310.83,141,16,United Kingdom
16329.0,189,2,652.85,284,57,United Kingdom
16330.0,206,1,51.43,33,17,United Kingdom
16331.0,6,3,1636.9,548,22,United Kingdom
16332.0,17,3,258.79,217,29,United Kingdom
16334.0,36,1,263.73,206,54,United Kingdom
16335.0,95,7,2753.52,1004,193,United Kingdom
16336.0,2,3,2954.89,1349,58,United Kingdom
16340.0,95,1,366.04,382,82,United Kingdom
16341.0,153,1,762.28,776,36,United Kingdom
16344.0,53,3,741.3199999999999,688,42,United Kingdom
16345.0,27,1,613.33,323,68,United Kingdom
16347.0,100,6,1218.6,775,107,United Kingdom
16351.0,7,11,3054.13,1987,117,United Kingdom
16353.0,6,12,2162.65,1147,32,United Kingdom
16354.0,135,1,208.28,92,19,United Kingdom
16356.0,95,2,98.3,50,16,United Kingdom
16359.0,36,6,731.4300000000001,429,24,United Kingdom
16365.0,20,5,1285.92,436,52,United Kingdom
16366.0,126,3,1220.83,626,57,United Kingdom
16369.0,14,3,784.8000000000001,424,32,United Kingdom
16372.0,151,1,110.95,54,20,United Kingdom
16374.0,132,1,455.14,152,66,United Kingdom
16375.0,14,2,104.0,74,11,United Kingdom
16377.0,161,1,632.28,1428,5,United Kingdom
16382.0,94,1,195.77,40,15,United Kingdom
16383.0,63,3,1679.69,853,160,United Kingdom
16384.0,134,1,319.75,191,20,United Kingdom
16385.0,175,1,110.26,64,23,United Kingdom
16387.0,182,1,140.19,65,7,United Kingdom
16388.0,197,1,186.05,83,13,United Kingdom
16390.0,80,3,467.5,122,16,United Kingdom
16391.0,41,3,581.26,360,154,United Kingdom
16392.0,105,1,192.29,131,32,United Kingdom
16393.0,44,6,1313.06,829,198,United Kingdom
16395.0,35,3,550.57,423,83,United Kingdom
16396.0,20,1,137.8,80,8,United Kingdom
16397.0,172,1,123.13,43,9,United Kingdom
16400.0,46,6,2129.99,1312,146,United Kingdom
16401.0,20,6,778.52,684,61,United Kingdom
16406.0,197,1,203.95000000000002,78,48,United Kingdom
16408.0,135,1,231.93,227,45,United Kingdom
16409.0,18,5,2374.85,1427,189,United Kingdom
16410.0,278,1,130.32,348,5,United Kingdom
16412.0,153,2,163.14,97,24,United Kingdom
16414.0,137,2,232.57,99,10,United Kingdom
16415.0,127,2,496.49,330,78,United Kingdom
16416.0,50,3,966.21,965,40,United Kingdom
16417.0,36,1,35.7,6,1,United Kingdom
16419.0,121,2,504.99,273,34,United Kingdom
16421.0,13,1,310.6,50,19,United Kingdom
16422.0,4,37,17847.74,21012,86,United Kingdom
16428.0,41,2,418.01,345,75,United Kingdom
16430.0,98,2,222.39,47,7,United Kingdom
16434.0,4,4,850.64,407,38,United Kingdom
16435.0,56,3,1003.0699999999999,608,119,United Kingdom
16436.0,212,3,319.14,227,37,United Kingdom
16439.0,266,1,310.70000000000005,74,9,United Kingdom
16440.0,37,1,216.3,90,25,United Kingdom
16441.0,171,1,225.74,111,22,United Kingdom
16442.0,148,2,282.68,137,74,United Kingdom
16443.0,64,1,162.24,96,1,United Kingdom
16444.0,32,6,1054.3700000000001,588,97,United Kingdom
16447.0,134,2,471.19,94,27,United Kingdom
16448.0,15,1,178.13,100,31,United Kingdom
16450.0,128,2,1193.81,481,27,United Kingdom
16451.0,105,2,746.1800000000001,404,50,United Kingdom
16452.0,174,2,332.17,199,14,United Kingdom
16453.0,74,2,251.71,139,15,United Kingdom
16454.0,150,2,24.05,6,2,United Kingdom
16455.0,163,1,905.16,982,40,United Kingdom
16456.0,15,7,3521.94,2011,183,United Kingdom
16458.0,9,7,1161.66,625,41,United Kingdom
16459.0,273,1,71.78999999999999,59,5,United Kingdom
16461.0,134,2,1402.91,885,196,United Kingdom
16466.0,20,6,1890.3,823,107,United Kingdom
16467.0,52,7,2869.16,7384,14,United Kingdom
16468.0,14,2,712.62,340,37,United Kingdom
16469.0,58,1,178.48000000000002,72,23,United Kingdom
16470.0,31,5,869.5,419,94,United Kingdom
16471.0,112,2,663.23,369,29,United Kingdom
16472.0,141,1,557.04,168,26,United Kingdom
16477.0,28,1,515.03,421,34,United Kingdom
16481.0,226,1,453.38,201,16,United Kingdom
16485.0,137,3,1331.51,590,67,United Kingdom
16486.0,81,1,134.36,24,7,United Kingdom
16487.0,121,2,209.4,163,28,United Kingdom
16492.0,84,1,385.56,235,23,United Kingdom
16493.0,66,2,606.21,637,46,United Kingdom
16496.0,53,2,453.0,484,29,United Kingdom
16497.0,55,13,2696.86,1223,116,United Kingdom
16499.0,57,3,705.47,461,40,United Kingdom
16500.0,87,1,147.54999999999998,77,11,United Kingdom
16502.0,164,2,258.55,220,41,United Kingdom
16503.0,20,4,1199.86,464,66,United Kingdom
16507.0,116,1,142.71,111,37,United Kingdom
16508.0,174,1,240.95,103,42,United Kingdom
16510.0,11,5,1529.4,838,85,United Kingdom
16511.0,192,1,300.15,151,52,United Kingdom
16515.0,84,1,671.59,275,29,United Kingdom
16518.0,100,1,155.0,40,9,United Kingdom
16519.0,29,2,223.98,96,20,United Kingdom
16520.0,133,2,645.0,279,106,United Kingdom
16521.0,192,1,95.12,96,25,United Kingdom
16523.0,14,4,1557.68,534,43,United Kingdom
16524.0,235,1,101.3,113,14,United Kingdom
16525.0,6,19,9997.95,6579,79,United Kingdom
16526.0,128,1,426.85,173,20,United Kingdom
16529.0,21,3,1531.55,541,72,United Kingdom
16530.0,212,1,48.349999999999994,17,3,United Kingdom
16532.0,164,1,861.5999999999999,240,1,United Kingdom
16534.0,186,1,635.9,168,36,United Kingdom
16535.0,224,1,20.0,1,1,United Kingdom
16537.0,185,1,23.35,59,3,United Kingdom
16538.0,85,3,395.07,254,35,United Kingdom
16539.0,13,4,1117.45,362,45,United Kingdom
16541.0,279,1,424.03,173,38,United Kingdom
16543.0,135,1,292.21,317,18,United Kingdom
16544.0,63,4,376.70000000000005,150,8,United Kingdom
16547.0,90,1,104.25999999999999,108,25,United Kingdom
16548.0,143,1,30.15,6,6,United Kingdom
16549.0,4,15,3292.63,2046,455,United Kingdom
16550.0,16,11,5245.47,2964,170,United Kingdom
16551.0,161,3,961.44,796,37,United Kingdom
16553.0,25,12,5050.47,6439,97,United Kingdom
16554.0,84,3,1053.64,453,44,United Kingdom
16555.0,49,4,1629.79,1641,46,United Kingdom
16556.0,2,8,3904.31,1920,149,United Kingdom
16558.0,27,8,2575.64,1431,120,United Kingdom
16560.0,126,5,1874.8400000000001,862,85,United Kingdom
16562.0,20,1,223.85999999999999,264,34,United Kingdom
16563.0,0,4,2023.6,1066,26,United Kingdom
16564.0,113,1,87.8,40,5,United Kingdom
16565.0,30,2,392.35,105,7,United Kingdom
16568.0,185,1,477.30000000000007,54,2,United Kingdom
16569.0,175,4,1331.03,895,23,United Kingdom
16570.0,15,5,1960.23,1194,47,United Kingdom
16571.0,34,5,1459.33,1473,63,United Kingdom
16574.0,202,1,590.91,409,41,United Kingdom
16576.0,65,1,227.4,140,14,United Kingdom
16577.0,210,1,380.0,142,23,United Kingdom
16578.0,170,1,156.6,108,9,United Kingdom
16583.0,217,1,64.5,42,4,United Kingdom
16584.0,43,2,1430.8600000000001,746,39,United Kingdom
16585.0,137,2,341.59,151,16,United Kingdom
16586.0,179,1,328.05,67,6,United Kingdom
16588.0,49,2,823.05,487,39,United Kingdom
16592.0,27,9,2534.86,1662,85,United Kingdom
16593.0,263,2,278.73,51,4,United Kingdom
16595.0,150,2,714.92,566,177,United Kingdom
16596.0,233,2,208.83,83,12,United Kingdom
16600.0,2,3,604.9,796,35,United Kingdom
16601.0,167,1,67.25,45,2,United Kingdom
16604.0,106,2,432.45,175,10,United Kingdom
16605.0,268,1,60.48,144,1,United Kingdom
16607.0,7,7,1599.36,930,70,United Kingdom
16608.0,207,1,685.3,258,61,United Kingdom
16611.0,39,4,1326.74,711,64,United Kingdom
16612.0,43,3,1161.62,558,47,United Kingdom
16614.0,122,1,293.15,47,10,United Kingdom
16615.0,170,1,291.5,211,19,United Kingdom
16619.0,142,2,1364.92,804,81,United Kingdom
16620.0,106,3,1311.47,845,58,United Kingdom
16622.0,87,1,225.4,44,12,United Kingdom
16623.0,80,2,575.54,244,30,United Kingdom
16625.0,24,2,580.5,417,31,United Kingdom
16628.0,185,1,78.0,40,4,United Kingdom
16631.0,25,7,1892.52,775,46,United Kingdom
16632.0,29,2,406.4,256,22,United Kingdom
16634.0,164,2,619.2,270,36,United Kingdom
16636.0,126,3,2506.79,1557,40,United Kingdom
16638.0,0,3,314.27,145,19,United Kingdom
16641.0,245,1,323.40000000000003,198,24,United Kingdom
16645.0,279,1,160.39,117,14,United Kingdom
16647.0,88,1,144.13,65,8,United Kingdom
16648.0,134,1,252.84,152,13,United Kingdom
16649.0,64,1,306.58000000000004,82,20,United Kingdom
16650.0,28,4,1032.18,740,43,United Kingdom
16651.0,130,1,136.2,60,6,United Kingdom
16652.0,14,5,8684.74,3586,66,United Kingdom
16654.0,15,3,727.8,296,34,United Kingdom
16655.0,38,5,1538.39,1108,194,United Kingdom
16656.0,9,10,7086.84,5598,16,United Kingdom
16658.0,9,4,462.59,197,40,United Kingdom
16660.0,2,2,344.94,194,3,United Kingdom
16661.0,84,4,932.76,364,50,United Kingdom
16663.0,273,1,165.0,100,1,United Kingdom
16664.0,113,1,109.2,24,8,United Kingdom
16666.0,165,1,98.73,121,15,United Kingdom
16668.0,36,4,409.0,385,21,United Kingdom
16670.0,9,6,2826.7200000000003,1505,127,United Kingdom
16673.0,223,1,171.13,95,19,United Kingdom
16675.0,22,1,307.06,180,18,United Kingdom
16677.0,196,1,263.23,150,19,United Kingdom
16679.0,91,1,187.15,31,6,United Kingdom
16680.0,72,2,637.75,283,16,United Kingdom
16681.0,185,1,151.5,85,5,United Kingdom
16683.0,77,1,320.25,190,18,United Kingdom
16684.0,21,18,38634.92,30135,67,United Kingdom
16686.0,71,5,1168.6,851,187,United Kingdom
16691.0,105,1,35.879999999999995,55,4,United Kingdom
16693.0,60,2,437.52,285,66,United Kingdom
16694.0,267,1,98.30000000000001,26,3,United Kingdom
16695.0,105,2,191.9,184,30,United Kingdom
16699.0,48,5,567.96,458,45,United Kingdom
16700.0,20,8,2884.48,2085,110,United Kingdom
16701.0,15,11,3793.81,3520,87,United Kingdom
16702.0,109,3,794.92,520,69,United Kingdom
16704.0,162,2,664.16,433,50,United Kingdom
16705.0,3,16,16606.571,7732,188,United Kingdom
16707.0,92,3,337.88,255,46,United Kingdom
16709.0,88,5,3518.99,1368,96,United Kingdom
16710.0,81,8,2287.1,1747,254,United Kingdom
16711.0,169,3,895.65,303,8,United Kingdom
16713.0,1,14,6141.97,3660,302,United Kingdom
16714.0,214,1,368.27,239,23,United Kingdom
16715.0,106,1,323.8,532,9,United Kingdom
16716.0,174,1,1248.48,792,6,United Kingdom
16717.0,113,3,1127.38,514,56,United Kingdom
16718.0,133,4,2400.03,1517,82,United Kingdom
16719.0,6,5,1294.41,893,111,United Kingdom
16720.0,266,1,160.07,83,45,United Kingdom
16722.0,36,7,2278.35,2177,76,United Kingdom
16723.0,279,1,426.43,150,50,United Kingdom
16725.0,18,2,468.89,237,107,United Kingdom
16727.0,165,2,808.69,680,79,United Kingdom
16731.0,192,1,170.3,124,40,United Kingdom
16732.0,155,2,1472.88,877,78,United Kingdom
16733.0,73,1,259.68,112,12,United Kingdom
16735.0,6,7,2777.07,1815,85,United Kingdom
16736.0,49,5,2956.56,1050,116,United Kingdom
16737.0,121,1,417.59999999999997,288,1,United Kingdom
16739.0,80,1,463.43,219,25,United Kingdom
16741.0,169,1,173.06,81,11,United Kingdom
16742.0,36,13,2334.97,2557,50,United Kingdom
16743.0,0,7,1999.02,1672,71,United Kingdom
16746.0,7,18,7691.27,4934,127,United Kingdom
16748.0,79,5,885.85,493,20,United Kingdom
16749.0,135,2,4157.88,1910,53,United Kingdom
16754.0,6,26,50926.81,43241,37,United Kingdom
16755.0,11,4,1389.25,927,125,United Kingdom
16756.0,25,4,754.87,437,38,United Kingdom
16763.0,282,1,352.85,173,21,United Kingdom
16767.0,37,3,1731.54,1707,69,United Kingdom
16768.0,1,5,995.98,443,62,United Kingdom
16769.0,22,3,755.51,215,54,United Kingdom
16770.0,18,1,168.81,222,49,United Kingdom
16771.0,1,5,1706.99,821,138,United Kingdom
16772.0,244,2,2001.1,226,11,United Kingdom
16773.0,277,1,137.75,47,23,United Kingdom
16774.0,55,3,770.26,359,58,United Kingdom
16777.0,74,2,259.77,117,41,United Kingdom
16779.0,7,27,20020.59,12586,211,United Kingdom
16781.0,213,1,311.75,79,22,United Kingdom
16782.0,4,16,3325.36,1596,426,United Kingdom
16784.0,37,2,315.52,162,53,United Kingdom
16787.0,165,2,687.26,289,84,United Kingdom
16788.0,94,2,799.58,419,200,United Kingdom
16791.0,9,5,1361.56,611,165,United Kingdom
16792.0,132,2,367.19,187,67,United Kingdom
16794.0,109,3,517.85,352,115,United Kingdom
16795.0,227,1,607.82,335,107,United Kingdom
16797.0,83,3,1016.23,528,184,United Kingdom
16798.0,98,3,841.16,205,141,United Kingdom
16802.0,223,2,582.61,369,48,United Kingdom
16805.0,121,3,630.75,581,139,United Kingdom
16807.0,14,3,1002.29,655,62,United Kingdom
16809.0,0,3,636.64,349,67,United Kingdom
16814.0,18,11,4619.94,1696,166,United Kingdom
16815.0,80,1,233.12,94,40,United Kingdom
16819.0,9,2,182.59,253,17,United Kingdom
16822.0,230,1,181.39,171,11,United Kingdom
16823.0,6,3,919.08,421,70,United Kingdom
16825.0,78,1,363.3,318,5,United Kingdom
16827.0,113,2,109.0,44,5,United Kingdom
16830.0,219,2,480.39,269,28,United Kingdom
16831.0,108,1,91.8,48,6,United Kingdom
16832.0,2,1,111.0,108,6,United Kingdom
16833.0,167,1,312.88,88,14,United Kingdom
16834.0,218,1,485.5,402,24,United Kingdom
16835.0,44,3,1098.31,345,45,United Kingdom
16836.0,118,1,220.75,81,13,United Kingdom
16838.0,74,2,570.76,324,31,United Kingdom
16839.0,1,6,2549.96,1330,28,United Kingdom
16840.0,147,2,139.85,117,9,United Kingdom
16841.0,25,5,1792.14,1002,75,United Kingdom
16843.0,4,14,7499.73,6880,104,United Kingdom
16844.0,106,2,614.34,281,26,United Kingdom
16845.0,162,1,253.88,167,20,United Kingdom
16846.0,121,2,628.09,382,36,United Kingdom
16847.0,162,1,421.45000000000005,177,25,United Kingdom
16854.0,184,1,1290.81,970,70,United Kingdom
16858.0,74,7,2618.26,924,54,United Kingdom
16859.0,64,3,486.67,463,36,United Kingdom
16860.0,80,2,1179.32,371,30,United Kingdom
16861.0,52,1,137.4,52,3,United Kingdom
16862.0,91,4,662.33,513,34,United Kingdom
16864.0,142,1,111.72000000000001,84,2,United Kingdom
16867.0,233,1,76.74000000000001,58,6,United Kingdom
16868.0,137,1,183.9,47,23,United Kingdom
16870.0,13,1,450.15999999999997,278,28,United Kingdom
16872.0,7,1,115.45,79,4,United Kingdom
16873.0,25,5,5823.99,3637,91,United Kingdom
16875.0,42,4,1826.94,852,77,United Kingdom
16880.0,37,1,321.78,158,9,United Kingdom
16883.0,25,17,1973.58,913,130,United Kingdom
16884.0,100,2,641.13,200,39,United Kingdom
16886.0,0,1,134.0,48,8,United Kingdom
16887.0,282,1,219.82,177,34,United Kingdom
16888.0,220,2,317.31,101,25,United Kingdom
16889.0,60,2,649.54,476,50,United Kingdom
16890.0,20,3,285.41,243,17,United Kingdom
16891.0,22,6,985.51,387,196,United Kingdom
16892.0,98,2,236.56,131,38,United Kingdom
16894.0,46,3,1306.96,503,186,United Kingdom
16895.0,90,3,560.48,208,63,United Kingdom
16896.0,99,1,103.95,18,18,United Kingdom
16898.0,120,1,192.64,166,31,United Kingdom
16901.0,273,1,204.26,42,23,United Kingdom
16905.0,41,7,981.25,274,48,United Kingdom
16906.0,119,2,343.36,116,53,United Kingdom
16907.0,70,1,104.65,24,15,United Kingdom
16908.0,266,1,252.59,61,20,United Kingdom
16911.0,179,2,255.25,161,30,United Kingdom
16912.0,200,2,725.84,241,20,United Kingdom
16913.0,195,2,310.46999999999997,147,10,United Kingdom
16915.0,7,3,531.0500000000001,43,9,United Kingdom
16917.0,176,1,1460.3600000000001,560,37,United Kingdom
16918.0,48,9,1691.65,1075,186,United Kingdom
16919.0,7,3,452.24,235,56,United Kingdom
16921.0,144,1,141.56,51,19,United Kingdom
16922.0,116,1,611.08,281,122,United Kingdom
16923.0,11,7,3327.01,1599,147,United Kingdom
16925.0,84,1,125.65,123,18,United Kingdom
16926.0,0,4,939.36,162,57,United Kingdom
16928.0,204,2,127.2,9,4,United Kingdom
16932.0,115,1,115.23,67,43,United Kingdom
16933.0,42,4,1805.73,995,144,United Kingdom
16934.0,64,3,773.61,433,56,United Kingdom
16937.0,43,1,196.25,123,49,United Kingdom
16938.0,37,3,2694.46,1595,315,United Kingdom
16939.0,32,3,433.85,229,38,United Kingdom
16940.0,86,4,2360.31,1658,170,United Kingdom
16941.0,155,1,33.0,12,2,United Kingdom
16943.0,83,2,482.76,2,1,United Kingdom
16944.0,153,1,101.36,27,7,United Kingdom
16945.0,38,10,2819.63,2319,117,United Kingdom
16946.0,55,4,1035.94,411,61,United Kingdom
16947.0,6,4,548.73,343,30,United Kingdom
16948.0,79,3,394.85,403,14,United Kingdom
16950.0,15,5,1631.61,1231,53,United Kingdom
16952.0,2,2,510.64,187,53,United Kingdom
16954.0,41,8,3127.99,2455,64,United Kingdom
16955.0,98,2,601.64,457,21,United Kingdom
16960.0,100,2,754.18,731,174,United Kingdom
16961.0,76,1,162.05,89,9,United Kingdom
16964.0,277,2,207.85,49,6,United Kingdom
16970.0,170,1,71.4,12,2,United Kingdom
16972.0,0,1,276.95,68,33,United Kingdom
16974.0,66,2,365.5,70,5,United Kingdom
16975.0,9,2,351.48,264,17,United Kingdom
16977.0,130,3,360.3,114,17,United Kingdom
16978.0,210,2,424.55,119,28,United Kingdom
16984.0,22,6,4842.59,2153,424,United Kingdom
16985.0,6,12,5038.8,1127,85,United Kingdom
16986.0,106,8,2843.05,1409,62,United Kingdom
16987.0,150,3,646.1,193,82,United Kingdom
16992.0,42,4,1824.64,642,96,United Kingdom
16993.0,7,2,1950.9499999999998,285,19,United Kingdom
17001.0,34,5,1472.53,864,42,United Kingdom
17002.0,126,3,433.96000000000004,208,20,United Kingdom
17003.0,122,1,144.35999999999999,107,22,United Kingdom
17005.0,14,2,622.36,691,14,United Kingdom
17006.0,188,1,179.76,84,30,United Kingdom
17009.0,95,1,242.06,336,10,United Kingdom
17011.0,191,2,400.8,606,12,United Kingdom
17012.0,269,1,360.61,251,34,United Kingdom
17016.0,120,1,552.4,309,41,United Kingdom
17017.0,85,2,687.3199999999999,444,16,United Kingdom
17018.0,121,3,962.6,220,12,United Kingdom
17019.0,73,3,1010.21,651,147,United Kingdom
17020.0,86,2,935.62,860,64,United Kingdom
17021.0,49,4,809.73,756,22,United Kingdom
17023.0,30,2,604.56,434,36,United Kingdom
17025.0,185,1,848.7,498,22,United Kingdom
17027.0,197,2,244.25,15,8,United Kingdom
17028.0,125,3,1593.83,856,85,United Kingdom
17029.0,70,3,889.15,592,11,United Kingdom
17031.0,2,3,2140.0,1230,22,United Kingdom
17032.0,91,8,2984.32,1667,183,United Kingdom
17034.0,57,1,190.45000000000002,113,10,United Kingdom
17035.0,135,2,180.06,98,4,United Kingdom
17039.0,148,1,1954.99,689,44,United Kingdom
17040.0,94,1,13.52,8,1,United Kingdom
17041.0,144,2,220.41,232,25,United Kingdom
17043.0,114,2,564.6,506,72,United Kingdom
17044.0,15,5,4300.7,1406,56,United Kingdom
17046.0,28,3,716.11,688,38,United Kingdom
17047.0,154,2,765.93,413,49,United Kingdom
17048.0,13,3,645.05,363,39,United Kingdom
17049.0,21,7,2846.75,1025,110,United Kingdom
17050.0,32,4,1162.55,625,24,United Kingdom
17051.0,130,2,283.05,149,60,United Kingdom
17056.0,282,1,128.60000000000002,26,8,United Kingdom
17057.0,140,1,294.74,129,48,United Kingdom
17059.0,43,4,1784.18,1257,132,United Kingdom
17063.0,30,4,1427.34,790,79,United Kingdom
17065.0,181,2,194.7,82,6,United Kingdom
17066.0,270,1,228.34,93,17,United Kingdom
17067.0,268,3,454.54,322,8,United Kingdom
17068.0,1,18,3080.16,1479,144,United Kingdom
17069.0,126,2,1250.83,956,74,United Kingdom
17071.0,25,3,816.78,569,42,United Kingdom
17072.0,169,1,273.35,212,20,United Kingdom
17074.0,106,1,203.05,19,4,United Kingdom
17075.0,22,5,1002.83,339,69,United Kingdom
17076.0,182,2,191.75,107,11,United Kingdom
17077.0,122,1,306.0,36,1,United Kingdom
17080.0,50,3,367.65,209,14,United Kingdom
17081.0,109,2,277.54,119,46,United Kingdom
17082.0,169,3,1785.38,962,49,United Kingdom
17083.0,70,4,1659.47,773,25,United Kingdom
17085.0,4,13,2901.08,1267,200,United Kingdom
17087.0,281,1,221.53,113,12,United Kingdom
17090.0,49,3,611.76,198,17,United Kingdom
17091.0,27,7,2408.59,1346,123,United Kingdom
17092.0,37,5,2527.9700000000003,1720,158,United Kingdom
17093.0,136,1,235.88,114,13,United Kingdom
17095.0,18,3,933.69,800,39,United Kingdom
17096.0,46,4,1743.75,835,96,United Kingdom
17098.0,84,1,299.47,61,10,United Kingdom
17099.0,77,1,582.17,317,40,United Kingdom
17101.0,94,1,168.4,88,10,United Kingdom
17103.0,266,1,424.3,471,32,United Kingdom
17107.0,25,3,4392.37,2328,159,United Kingdom
17108.0,207,1,174.95,31,9,United Kingdom
17109.0,41,1,184.69,101,12,United Kingdom
17110.0,64,2,336.59999999999997,86,32,United Kingdom
17112.0,46,1,197.57,130,44,United Kingdom
17113.0,118,6,2305.59,913,122,United Kingdom
17115.0,92,4,1923.99,513,75,United Kingdom
17116.0,192,1,389.78,392,47,United Kingdom
17122.0,43,1,102.02,86,7,United Kingdom
17123.0,116,1,217.36,191,18,United Kingdom
17126.0,9,1,282.05,181,41,United Kingdom
17127.0,25,3,604.83,200,21,United Kingdom
17129.0,64,1,31.85,5,2,United Kingdom
17132.0,32,1,628.53,477,38,United Kingdom
17133.0,18,5,9730.09,7377,16,United Kingdom
17135.0,32,2,355.95,241,65,United Kingdom
17136.0,206,1,231.68,256,14,United Kingdom
17137.0,31,5,908.33,576,124,United Kingdom
17138.0,76,5,3891.87,1818,214,United Kingdom
17139.0,32,9,5919.96,3314,121,United Kingdom
17141.0,228,2,400.59000000000003,201,70,United Kingdom
17142.0,77,2,438.05,160,46,United Kingdom
17143.0,59,1,642.8100000000001,225,70,United Kingdom
17145.0,56,4,3120.91,2591,168,United Kingdom
17146.0,15,9,4806.26,1890,150,United Kingdom
17147.0,97,4,1020.91,241,30,United Kingdom
17150.0,109,4,795.65,225,44,United Kingdom
17151.0,279,1,231.90000000000003,42,4,United Kingdom
17155.0,71,5,640.76,745,31,United Kingdom
17156.0,35,1,591.87,391,39,United Kingdom
17157.0,24,17,4832.9,1920,69,United Kingdom
17158.0,91,2,713.03,369,37,United Kingdom
17159.0,21,2,560.71,237,27,United Kingdom
17160.0,16,8,4234.53,3723,126,United Kingdom
17163.0,219,1,141.24,84,5,United Kingdom
17165.0,100,4,1208.93,541,57,United Kingdom
17168.0,42,1,400.2,220,21,United Kingdom
17169.0,122,1,320.95,145,21,United Kingdom
17171.0,205,1,159.68,40,9,United Kingdom
17172.0,270,1,336.82,382,14,United Kingdom
17176.0,70,2,596.1899999999999,406,25,United Kingdom
17177.0,49,1,119.5,40,29,United Kingdom
17178.0,275,1,432.96,100,31,United Kingdom
17179.0,106,1,193.17000000000002,109,24,United Kingdom
17180.0,0,6,1344.81,1045,147,United Kingdom
17181.0,139,1,69.93,27,5,United Kingdom
17182.0,262,1,178.5,30,2,United Kingdom
17184.0,113,2,198.41000000000003,73,14,United Kingdom
17185.0,135,3,229.46,119,38,United Kingdom
17187.0,70,1,263.76,282,13,United Kingdom
17188.0,52,5,1713.02,1073,71,United Kingdom
17189.0,105,3,569.88,375,59,United Kingdom
17190.0,93,3,937.37,1915,85,United Kingdom
17191.0,30,6,1574.13,554,105,United Kingdom
17192.0,80,1,75.28,45,20,United Kingdom
17193.0,281,1,45.0,36,1,United Kingdom
17194.0,74,1,549.88,301,31,United Kingdom
17195.0,199,1,562.98,486,31,United Kingdom
17199.0,126,1,135.04000000000002,232,8,United Kingdom
17200.0,196,2,165.06,114,21,United Kingdom
17201.0,67,3,853.3199999999999,773,119,United Kingdom
17204.0,91,1,299.33,227,16,United Kingdom
17205.0,108,1,274.95,554,12,United Kingdom
17207.0,196,1,292.62,233,55,United Kingdom
17209.0,193,3,595.7,723,36,United Kingdom
17211.0,193,4,1263.0,692,84,United Kingdom
17212.0,2,2,567.5600000000001,580,25,United Kingdom
17213.0,41,6,2088.17,911,73,United Kingdom
17215.0,8,1,186.15,104,11,United Kingdom
17216.0,98,1,63.6,21,13,United Kingdom
17217.0,163,1,96.6,69,18,United Kingdom
17218.0,66,4,883.99,430,68,United Kingdom
17220.0,1,6,860.21,585,130,United Kingdom
17221.0,135,3,642.14,426,58,United Kingdom
17222.0,21,5,1250.86,735,71,United Kingdom
17224.0,45,1,100.86,65,8,United Kingdom
17225.0,125,1,131.15,36,5,United Kingdom
17226.0,209,1,420.97999999999996,363,32,United Kingdom
17227.0,70,4,598.15,621,24,United Kingdom
17228.0,62,4,703.93,624,78,United Kingdom
17230.0,107,10,5750.08,2102,104,United Kingdom
17231.0,18,13,3075.36,1574,284,United Kingdom
17233.0,268,1,179.36,60,13,United Kingdom
17235.0,36,4,583.72,393,27,United Kingdom
17236.0,69,5,839.98,251,34,United Kingdom
17238.0,7,12,2746.2,1257,246,United Kingdom
17239.0,70,1,308.45,119,4,United Kingdom
17240.0,140,1,130.6,108,7,United Kingdom
17241.0,59,10,2408.59,785,107,United Kingdom
17242.0,0,3,1754.24,848,27,United Kingdom
17243.0,0,35,9256.43,3361,221,United Kingdom
17244.0,277,1,260.65,57,21,United Kingdom
17245.0,233,1,200.18,232,15,United Kingdom
17246.0,90,2,38.92,36,6,United Kingdom
17248.0,25,1,181.89000000000001,63,34,United Kingdom
17251.0,268,1,306.40000000000003,158,20,United Kingdom
17256.0,25,3,258.93,158,14,United Kingdom
17258.0,209,1,283.85,129,34,United Kingdom
17259.0,73,2,616.54,316,74,United Kingdom
17261.0,53,1,221.59,95,43,United Kingdom
17262.0,22,6,1235.4,268,5,United Kingdom
17266.0,43,2,205.14,90,43,United Kingdom
17268.0,35,6,847.85,407,23,United Kingdom
17270.0,13,2,601.4499999999999,420,45,United Kingdom
17271.0,280,1,204.3,113,46,United Kingdom
17278.0,109,1,25.2,16,2,United Kingdom
17281.0,44,4,510.29999999999995,186,2,United Kingdom
17282.0,0,2,623.08,466,107,United Kingdom
17285.0,172,2,407.94,134,41,United Kingdom
17287.0,6,11,1697.02,870,171,United Kingdom
17289.0,60,4,642.47,394,73,United Kingdom
17290.0,98,4,469.88,354,46,United Kingdom
17292.0,16,2,271.75,131,14,United Kingdom
17293.0,23,7,1174.54,722,63,United Kingdom
17294.0,213,2,467.78999999999996,297,17,United Kingdom
17296.0,274,1,338.13,216,32,United Kingdom
17298.0,37,2,340.34,395,36,United Kingdom
17299.0,25,1,217.92000000000002,145,31,United Kingdom
17300.0,25,1,155.8,203,19,United Kingdom
17301.0,168,1,131.15,79,52,United Kingdom
17304.0,78,1,111.5,73,5,United Kingdom
